word,frequency
inversely,1.7689553968641223
inversion,2.437962177822698
inversions,1.5928641378084412
invert,2.136932182158717
invertebrate,1.5928641378084412
invertebrates,1.9908041464804787
inverted,2.9046179988641954
inverter,1.7689553968641223
inverting,1.7689553968641223
inverts,1.7689553968641223
invest,3.6756495081248914
invested,3.599330180057673
investigate,3.9766795037888722
investigated,3.501349156687091
investigates,2.3710153881920846
investigating,3.961151022710572
investigation,4.46560296528111
investigations,3.3212179198296696
investigative,3.2109122345205336
investigator,3.7859887361629028
investigators,3.4317132285456964
investing,3.2412241487893727
investiture,1.7689553968641223
investment,3.9890634849041775
investments,3.37461951246091
investor,3.1113780776863287
investors,3.511942230184515
invests,2.136932182158717
inveterate,1.7689553968641223
invidia,1.5928641378084412
invigilate,1.7689553968641223
invigorate,1.8938941334724222
invigorated,2.1949241291364032
invigorating,2.4959541248003845
invincibility,2.0699853925281033
invincible,3.4821658403147513
invincibly,1.5928641378084412
inviolability,1.7689553968641223
inviolable,1.7689553968641223
inviolate,2.2460766515837847
invisibility,2.8359021864947356
invisible,4.091863501388595
invisibly,2.0699853925281033
invitable,1.5928641378084412
invitation,4.172647734425251
invitational,2.0699853925281033
invitations,3.5248302525366135
invite,4.470811089437629
invited,4.60675419813688
invitee,1.7689553968641223
invitees,1.5928641378084412
inviter,1.5928641378084412
invites,3.333226827302685
inviting,3.8576819608179775
invitingly,1.5928641378084412
invocation,1.8938941334724222
invocations,1.5928641378084412
invoice,3.0242279019674285
invoiced,1.5928641378084412
invoices,2.9046179988641954
invoke,3.007837485779259
invoked,2.7389921734866793
invokes,1.9908041464804787
invoking,2.634256822966666
involuntarily,2.547106647247766
involuntary,3.016110011745249
involve,3.8116621359201788
involved,4.831662700522358
involvement,3.689774150816498
involvements,2.136932182158717
involves,3.7000741074563095
involving,3.603588003200214
invulnerable,2.860035866211455
inward,2.9046179988641954
inwardly,2.2460766515837847
inwards,2.136932182158717
inwith,1.5928641378084412
io,2.4679254012001413
iodide,2.29183414214446
iodine,3.1047474987873156
iodized,1.7689553968641223
iodoform,1.5928641378084412
ion,2.614053436878379
ionic,2.2460766515837847
ionisation,1.8938941334724222
ionise,1.5928641378084412
ionised,1.7689553968641223
ionization,2.4057774944512964
ionized,2.29183414214446
ionosphere,2.333226827302685
ions,2.3710153881920846
iontophoresis,1.5928641378084412
iota,2.672045383856066
iou,1.7689553968641223
iowa,3.062686153786604
ipecac,2.634256822966666
ipse,1.7689553968641223
ipsilateral,1.8938941334724222
ipso,2.3710153881920846
iq,2.136932182158717
ir,2.547106647247766
ira,3.5906872185541667
iran,2.653561978162053
iranian,1.7689553968641223
iranians,1.5928641378084412
iraq,2.9450466559198034
iraqi,2.0699853925281033
irascible,1.8938941334724222
irate,2.7969841204643657
irately,1.5928641378084412
ire,2.4679254012001413
ired,1.5928641378084412
ireland,2.653561978162053
irene,3.501349156687091
irides,1.5928641378084412
iridescent,1.8938941334724222
iridium,2.4057774944512964
iris,3.7248034330188657
irises,2.437962177822698
irish,3.1949241291364037
irishman,2.1949241291364032
irishmen,1.5928641378084412
irk,2.0699853925281033
irked,1.9908041464804787
irking,1.5928641378084412
irks,1.8938941334724222
irksome,2.29183414214446
iron,4.25372961581231
ironbark,1.5928641378084412
ironbound,1.5928641378084412
ironclad,2.7231979063034473
ironclads,1.5928641378084412
ironed,2.9908041464804787
ironer,1.8938941334724222
ironhead,1.8938941334724222
ironic,3.7873784796909087
ironical,2.136932182158717
ironically,3.226332593388028
ironies,2.437962177822698
ironing,3.1726477344252513
ironman,1.5928641378084412
ironmonger,1.5928641378084412
irons,3.2741053751840283
ironside,1.5928641378084412
ironsides,1.5928641378084412
ironstone,1.5928641378084412
ironweed,1.5928641378084412
ironwood,1.5928641378084412
ironwork,1.8938941334724222
ironworkers,1.5928641378084412
ironworks,2.2460766515837847
irony,3.661049999554603
iroquois,1.5928641378084412
irradiate,2.136932182158717
irradiated,2.2460766515837847
irradiates,1.5928641378084412
irradiating,1.7689553968641223
irradiation,1.5928641378084412
irrational,3.4679254012001413
irrationalities,1.5928641378084412
irrationality,1.5928641378084412
irrationally,2.29183414214446
irreconcilable,2.136932182158717
irrecoverable,1.5928641378084412
irredeemable,1.8938941334724222
irredeemably,1.7689553968641223
irreducible,1.5928641378084412
irreferable,1.5928641378084412
irrefutable,2.437962177822698
irrefutably,1.5928641378084412
irregardless,2.136932182158717
irregular,3.405777494451297
irregularities,2.592864137808441
irregularity,2.614053436878379
irregulars,2.3710153881920846
irregulated,1.5928641378084412
irrelevancies,1.7689553968641223
irrelevancy,1.8938941334724222
irrelevant,3.711789890634218
irreligious,1.7689553968641223
irremovable,1.5928641378084412
irreparable,2.8359021864947356
irreparably,2.136932182158717
irreplaceable,2.9352868186306473
irrepressible,2.333226827302685
irreproachable,1.7689553968641223
irresilient,1.5928641378084412
irresistable,1.5928641378084412
irresistibility,1.5928641378084412
irresistible,3.511942230184515
irresistibly,2.0699853925281033
irrespective,1.9908041464804787
irresponsibility,2.2460766515837847
irresponsible,3.6684110992009717
irresponsibly,2.333226827302685
irretrievable,1.8938941334724222
irretrievably,2.136932182158717
irreverence,2.29183414214446
irreverent,2.1949241291364032
irreversible,2.9150834325423602
irreversibly,1.9908041464804787
irrevocability,1.5928641378084412
irrevocable,2.592864137808441
irrevocably,2.547106647247766
irrigant,1.5928641378084412
irrigate,2.7969841204643657
irrigated,2.1949241291364032
irrigating,2.1949241291364032
irrigation,2.9352868186306473
irrigations,1.5928641378084412
irritability,2.3710153881920846
irritable,3.16689540553616
irritant,2.136932182158717
irritants,1.7689553968641223
irritate,2.9820302221729738
irritated,3.1430924908635354
irritates,2.672045383856066
irritating,3.3410521648146414
irritatingly,1.5928641378084412
irritation,2.8103480820223474
irritations,2.136932182158717
irs,2.5705877430972888
is,6.9542746341184625
isaac,3.509318086358366
isabel,3.5495127170136445
isabella,3.0242279019674285
isaiah,3.16689540553616
iscariot,1.5928641378084412
ischemia,2.0699853925281033
ischemic,2.634256822966666
ischia,1.5928641378084412
ischial,1.5928641378084412
ise,1.7689553968641223
ised,1.5928641378084412
ish,2.7969841204643657
ishmael,2.4679254012001413
isinglass,1.5928641378084412
isis,2.333226827302685
islam,2.1949241291364032
islamic,2.136932182158717
island,4.596970461088099
islander,1.7689553968641223
islanders,2.614053436878379
islandic,1.5928641378084412
islands,3.6554461220366044
isle,3.0911746915980416
isles,2.333226827302685
ism,2.437962177822698
isms,1.8938941334724222
isn,5.767316465720576
isnt,2.653561978162053
iso,2.0699853925281033
isocyanate,1.7689553968641223
isolate,3.4620958575394174
isolated,3.7845945311712974
isolates,2.1949241291364032
isolating,2.634256822966666
isolation,3.4932312664649112
isolationism,1.8938941334724222
isolationist,2.1949241291364032
isolationists,1.5928641378084412
isolators,1.5928641378084412
isolde,2.592864137808441
isomagnetic,1.7689553968641223
isomerism,2.136932182158717
isometric,1.9908041464804787
isometrics,2.1949241291364032
isophthalic,1.5928641378084412
isopropyl,2.1949241291364032
isosceles,2.3710153881920846
isothermal,1.5928641378084412
isotonic,1.7689553968641223
isotope,2.7068074901152777
isotopes,2.4679254012001413
isotopic,1.8938941334724222
israel,3.0552621357073972
israeli,2.333226827302685
israelis,2.136932182158717
issuance,1.8938941334724222
issue,4.5328822928161046
issued,3.7451524821914974
issues,4.271837513728206
issuing,2.9639320000801774
ist,2.882898749170959
istanbul,2.672045383856066
isthmus,2.0699853925281033
it,7.2757818595803405
ita,2.0699853925281033
italian,3.5818687535069778
italians,2.592864137808441
italic,1.8938941334724222
italics,2.0699853925281033
italy,3.1726477344252513
itch,3.622247915493651
itched,2.1949241291364032
itches,3.084225831642714
itchiness,1.5928641378084412
itching,3.3562921313713785
itchy,3.3600200038906216
itd,1.8938941334724222
item,4.0904847875897286
itemised,1.8938941334724222
itemize,2.0699853925281033
itemized,2.4057774944512964
itemizing,1.7689553968641223
items,3.8283925847159903
iterate,1.5928641378084412
iterated,1.5928641378084412
iteration,1.8938941334724222
iterations,1.7689553968641223
ither,1.9908041464804787
itinerant,1.5928641378084412
itineraries,2.2460766515837847
itinerary,3.226332593388028
itll,2.0699853925281033
its,5.234239083000567
itself,4.599330180057673
itsy,2.333226827302685
iud,1.5928641378084412
iv,3.1179089448452864
iva,1.8938941334724222
ive,2.87161773876127
ivies,1.5928641378084412
ivin,1.5928641378084412
ivories,2.333226827302685
ivory,3.1491666385757284
ivy,3.5298802452732554
iwa,1.7689553968641223
ix,1.7689553968641223
izzat,1.5928641378084412
j,4.896815771751891
ja,3.876165366511991
jab,3.527362589052009
jabbed,2.2460766515837847
jabber,2.7068074901152777
jabbered,1.5928641378084412
jabbering,2.7231979063034473
jabbernowl,1.7689553968641223
jabberwocky,1.8938941334724222
jabbing,2.4959541248003845
jabble,1.5928641378084412
jabs,2.6897741508164974
jacaranda,1.5928641378084412
jack,5.400128493084548
jackal,3.2056479945281766
jackals,2.8359021864947356
jackanapes,1.9908041464804787
jackaroo,1.5928641378084412
jackass,3.833413386091041
jackasses,2.87161773876127
jackboot,1.5928641378084412
jackbooted,1.5928641378084412
jackboots,1.8938941334724222
jackdaw,1.5928641378084412
jacked,3.3487389934809326
jacker,1.8938941334724222
jackers,2.4959541248003845
jacket,4.523558525472977
jacketed,1.8938941334724222
jackets,3.53734680995861
jackhammer,2.7389921734866793
jackhammers,1.8938941334724222
jackie,4.398025039407875
jacking,2.999404318242396
jackknife,2.29183414214446
jackknifed,2.0699853925281033
jackknives,1.8938941334724222
jackleg,1.5928641378084412
jackman,2.6897741508164974
jacko,2.5705877430972888
jackpot,3.5705877430972888
jackpots,1.8938941334724222
jackrabbit,2.8233130591867153
jackrabbits,2.3710153881920846
jacks,3.53238339042706
jacksaw,1.5928641378084412
jackson,4.513769741972466
jacksonian,1.7689553968641223
jacksonville,3.0477089978169514
jackstraws,1.7689553968641223
jacky,2.9450466559198034
jacob,4.067080401884697
jacobean,1.7689553968641223
jacobins,1.5928641378084412
jacoby,3.130683232881715
jacquard,1.7689553968641223
jacqueline,3.3781939728192083
jad,2.437962177822698
jade,3.7068074901152777
jaded,2.9046179988641954
jaeger,1.8938941334724222
jag,3.2460766515837847
jager,2.29183414214446
jagers,1.5928641378084412
jagged,2.7689553968641225
jagger,3.016110011745249
jagging,1.5928641378084412
jags,2.2460766515837847
jaguar,3.3781939728192083
jaguars,2.4679254012001413
jaguarundi,1.7689553968641223
jah,2.4057774944512964
jai,2.4959541248003845
jail,4.848498404267028
jailbait,2.4679254012001413
jailbird,2.8359021864947356
jailbirds,2.29183414214446
jailbreak,2.7231979063034473
jailbreaker,1.5928641378084412
jailbreaks,1.5928641378084412
jailed,2.9450466559198034
jailer,3.1839287448349403
jailers,2.136932182158717
jailhouse,3.136932182158717
jailing,1.7689553968641223
jailish,1.5928641378084412
jailor,1.7689553968641223
jailors,1.5928641378084412
jails,2.8938941334724224
jain,1.5928641378084412
jakarta,2.2460766515837847
jake,4.643243894069899
jakes,2.0699853925281033
jakey,2.7389921734866793
jalapeno,2.136932182158717
jalapenos,1.8938941334724222
jalopies,1.7689553968641223
jalops,1.7689553968641223
jalopy,2.860035866211455
jam,4.131312189518658
jama,1.9908041464804787
jamaica,3.5705877430972888
jamaican,3.161065861875436
jamaicans,2.592864137808441
jamb,1.7689553968641223
jambalaya,2.4057774944512964
jambo,1.7689553968641223
jambon,1.7689553968641223
jamboree,2.7389921734866793
jamborees,1.5928641378084412
james,4.818044145986124
jamesian,1.8938941334724222
jameson,3.2649619957441587
jamestown,2.1949241291364032
jammed,3.8623770820263577
jammer,2.7068074901152777
jammers,1.9908041464804787
jamming,3.2313533947630786
jammy,2.522283063522734
jamoke,1.5928641378084412
jams,3.1047474987873156
jane,4.632872773821983
janeiro,2.7068074901152777
janes,2.4057774944512964
janet,4.252780337878291
jangle,2.547106647247766
jangled,1.7689553968641223
jangles,1.7689553968641223
jangling,2.3710153881920846
jangly,1.5928641378084412
janitor,3.7587017624985695
janitorial,2.653561978162053
janitors,2.754232140043416
janitress,1.5928641378084412
jann,2.0699853925281033
jansenist,1.5928641378084412
january,3.825860248200595
janus,3.255621969490015
jap,3.5751353708480096
japan,4.190559323733954
japanese,4.4100988682339395
japanning,1.8938941334724222
japans,2.2460766515837847
jape,1.9908041464804787
japed,1.5928641378084412
japers,1.8938941334724222
japery,1.5928641378084412
japheth,1.8938941334724222
jar,3.9202230721947715
jara,1.5928641378084412
jarabe,1.5928641378084412
jardin,1.5928641378084412
jargon,2.7969841204643657
jarhead,2.672045383856066
jarosite,1.5928641378084412
jarrah,1.8938941334724222
jarred,2.3710153881920846
jarret,2.3710153881920846
jarring,2.333226827302685
jarry,2.522283063522734
jars,3.29183414214446
jarvey,1.5928641378084412
jasmin,2.653561978162053
jasmine,3.7374383454180573
jason,4.551189069452494
jasp,1.5928641378084412
jasper,3.6573221270353597
jaspered,1.5928641378084412
jaspers,2.136932182158717
jat,1.8938941334724222
jato,1.5928641378084412
jaunce,1.5928641378084412
jaundice,2.4679254012001413
jaundiced,2.3710153881920846
jaunt,2.592864137808441
jauntily,1.5928641378084412
jaunts,1.8938941334724222
jaunty,2.29183414214446
java,3.1894612334349013
javanese,2.136932182158717
javas,1.5928641378084412
javelin,2.6897741508164974
javelins,1.5928641378084412
jaw,3.8541270066009345
jawbone,2.634256822966666
jawbones,1.5928641378084412
jawboning,1.7689553968641223
jawbreaker,2.136932182158717
jawbreakers,1.7689553968641223
jawed,2.0699853925281033
jawing,2.136932182158717
jawline,1.7689553968641223
jaws,3.4189389405092676
jay,4.20670595968451
jaybird,2.3710153881920846
jaybirds,1.8938941334724222
jaycee,1.5928641378084412
jaycees,1.5928641378084412
jayhawk,1.8938941334724222
jayhawker,1.5928641378084412
jays,2.4959541248003845
jaywalk,2.0699853925281033
jaywalked,1.5928641378084412
jaywalker,1.8938941334724222
jaywalking,2.848136642911747
jazz,4.0764514347773355
jazzed,2.860035866211455
jazzing,1.9908041464804787
jazzman,1.7689553968641223
jazzy,2.7068074901152777
jealous,4.582536385432315
jealousies,2.3710153881920846
jealously,2.333226827302685
jealousy,3.760181472556617
jean,4.248482721349664
jeanne,2.4057774944512964
jeannette,2.3710153881920846
jeans,3.8207508424221146
jed,3.3673811035369905
jee,2.437962177822698
jeep,4.0119934455504165
jeepers,3.0242279019674285
jeeps,2.882898749170959
jeer,1.8938941334724222
jeered,1.9908041464804787
jeering,2.614053436878379
jeers,2.2460766515837847
jees,1.8938941334724222
jeez,4.320405394836998
jefe,3.0552621357073972
jefes,1.5928641378084412
jeff,4.479354862980923
jefferson,4.032196831638704
jeffersonian,2.8233130591867153
jehoshaphat,2.437962177822698
jehovah,2.9046179988641954
jejunal,1.5928641378084412
jejune,2.2460766515837847
jejunum,1.9908041464804787
jekyll,3.470811089437629
jell,2.136932182158717
jelled,1.5928641378084412
jellico,1.5928641378084412
jellied,2.0699853925281033
jellies,2.5705877430972888
jelling,1.8938941334724222
jello,2.754232140043416
jelly,3.852935525793516
jellybean,2.672045383856066
jellybeans,2.4057774944512964
jellyfish,3.16689540553616
jellylike,1.5928641378084412
jellyroll,1.9908041464804787
jemima,2.653561978162053
jemmy,2.0699853925281033
jen,4.224814964067658
jenna,3.876165366511991
jennie,2.9352868186306473
jennies,1.5928641378084412
jenny,4.313436858172702
jeon,2.4057774944512964
jeopardise,2.672045383856066
jeopardised,2.2460766515837847
jeopardising,1.5928641378084412
jeopardize,3.4620958575394174
jeopardized,2.634256822966666
jeopardizes,2.3710153881920846
jeopardizing,2.9046179988641954
jeopardy,3.53734680995861
jer,3.3487389934809326
jere,1.5928641378084412
jeremiah,3.37461951246091
jeremy,3.962079995218584
jericho,3.0699853925281038
jerk,4.519977749742202
jerked,2.9253025977240465
jerker,1.5928641378084412
jerkin,2.592864137808441
jerking,3.3600200038906216
jerkins,1.5928641378084412
jerkish,1.5928641378084412
jerks,3.6420821604786227
jerkwater,2.1949241291364032
jerky,3.3600200038906216
jeroboam,1.5928641378084412
jerricans,1.5928641378084412
jerries,2.5705877430972888
jerry,4.7934410645632894
jersey,4.257506113364567
jerseys,2.634256822966666
jerusalem,3.6302906357490645
jess,4.323242606396084
jesse,4.402760384410881
jesses,1.5928641378084412
jest,3.130683232881715
jester,3.3637161494505854
jesters,2.634256822966666
jesting,2.136932182158717
jests,2.29183414214446
jesuit,2.87161773876127
jesuitic,1.5928641378084412
jesuitical,1.5928641378084412
jesuits,2.634256822966666
jesus,5.206758790349609
jet,4.150371339714099
jete,1.7689553968641223
jetes,1.8938941334724222
jetliner,1.8938941334724222
jetliners,1.8938941334724222
jets,3.6459425812918607
jetsam,2.29183414214446
jetstream,2.2460766515837847
jetted,1.8938941334724222
jetties,1.5928641378084412
jetting,2.0699853925281033
jettison,2.87161773876127
jettisoned,1.9908041464804787
jettisons,1.5928641378084412
jetty,2.437962177822698
jeu,1.9908041464804787
jeunesse,1.7689553968641223
jeux,1.9908041464804787
jew,4.032196831638704
jewel,3.860035866211455
jeweled,2.4959541248003845
jeweler,3.0242279019674285
jewelers,2.634256822966666
jewelled,2.136932182158717
jeweller,2.547106647247766
jewellers,2.136932182158717
jewellery,3.470811089437629
jewelry,4.043882589963898
jewels,3.861208051759506
jewess,2.0699853925281033
jewish,4.138789467164284
jewishness,2.2460766515837847
jewry,1.7689553968641223
jews,4.008671865443985
jezebel,2.8359021864947356
jezebels,1.5928641378084412
jg,2.1949241291364032
jiao,1.7689553968641223
jib,2.860035866211455
jibber,2.4679254012001413
jibe,2.5705877430972888
jibed,2.29183414214446
jibes,1.9908041464804787
jibs,1.9908041464804787
jiff,2.7231979063034473
jiffies,1.7689553968641223
jiffy,3.20031916102311
jig,3.2363168142946286
jigaboo,2.2460766515837847
jigaboos,1.7689553968641223
jigger,2.333226827302685
jiggered,1.5928641378084412
jiggering,1.5928641378084412
jiggers,2.3710153881920846
jigging,1.5928641378084412
jiggle,3.0911746915980416
jiggled,2.0699853925281033
jiggles,1.9908041464804787
jiggling,2.7831958359787325
jiggly,1.8938941334724222
jiggy,2.7231979063034473
jigs,2.3710153881920846
jigsaw,3.2741053751840283
jigsawing,1.5928641378084412
jigsaws,1.7689553968641223
jihad,2.8938941334724224
jihads,1.5928641378084412
jill,4.116610604620005
jillaroo,1.5928641378084412
jilling,1.5928641378084412
jillion,2.333226827302685
jillions,1.5928641378084412
jills,1.5928641378084412
jilt,1.7689553968641223
jilted,2.7068074901152777
jilting,1.7689553968641223
jim,4.80744309137894
jimbo,3.506677990192158
jiminy,3.16689540553616
jimjams,1.7689553968641223
jimmied,2.3710153881920846
jimmies,2.136932182158717
jimminy,1.5928641378084412
jimmy,4.903769767184582
jimmying,1.8938941334724222
jimp,1.9908041464804787
jimson,2.29183414214446
jimsonweed,2.4057774944512964
jin,3.8505427126776257
jina,1.5928641378084412
jing,3.3212179198296696
jingle,3.705133906225712
jinglebob,1.7689553968641223
jingled,1.7689553968641223
jingles,2.999404318242396
jingling,2.87161773876127
jingly,1.8938941334724222
jingo,1.9908041464804787
jingoist,1.5928641378084412
jink,1.9908041464804787
jinked,1.5928641378084412
jinks,2.4679254012001413
jinni,2.2460766515837847
jinny,2.0699853925281033
jinx,3.603588003200214
jinxed,2.754232140043416
jinxes,2.0699853925281033
jinxing,2.136932182158717
jism,2.0699853925281033
jitney,2.1949241291364032
jitneys,1.5928641378084412
jitter,2.2460766515837847
jitterbug,2.592864137808441
jitterbugger,1.5928641378084412
jitterbugging,1.8938941334724222
jitterbugs,1.7689553968641223
jittering,1.9908041464804787
jitters,3.1179089448452864
jittery,2.634256822966666
jiujitsu,1.5928641378084412
jive,3.2313533947630786
jived,1.5928641378084412
jives,1.8938941334724222
jiving,2.4057774944512964
jo,4.141867399834229
joan,4.271837513728206
job,5.615374988242472
jobbed,1.5928641378084412
jobber,1.5928641378084412
jobbers,1.7689553968641223
jobless,2.547106647247766
jobs,4.440745135253817
jobson,1.7689553968641223
jocasta,1.5928641378084412
jock,3.952699620148329
jocker,1.7689553968641223
jockey,3.6862858229706763
jockeyed,1.7689553968641223
jockeying,2.29183414214446
jockeys,2.9046179988641954
jocko,2.672045383856066
jocks,3.0699853925281038
jockstrap,2.653561978162053
jockstraps,2.0699853925281033
jocose,1.9908041464804787
jocular,1.5928641378084412
jocularity,2.1949241291364032
jocund,1.9908041464804787
jodhpur,1.7689553968641223
jodhpurs,2.0699853925281033
joe,5.106946800334272
joel,3.890624648907575
joes,2.653561978162053
joey,4.863310045826403
joeys,1.5928641378084412
jog,3.385255827306695
jogged,2.1949241291364032
jogger,2.6897741508164974
joggers,2.2460766515837847
jogging,3.41240807335031
joggle,1.5928641378084412
joggled,1.5928641378084412
jogs,2.547106647247766
johannes,2.29183414214446
johannesburg,2.7231979063034473
john,5.286503163969989
johnnie,3.584090213500936
johnnies,2.547106647247766
johnny,4.936174240970782
johns,3.2786058764107047
johnson,4.481324455843827
joie,2.754232140043416
join,4.9208357614314515
joined,4.21714623364411
joiner,2.547106647247766
joinery,1.5928641378084412
joining,4.080709257919876
joinings,1.5928641378084412
joins,3.2212530678587528
joint,4.439819462828265
jointed,1.7689553968641223
jointly,2.4057774944512964
joints,3.584090213500936
joist,1.8938941334724222
joists,2.437962177822698
jojoba,2.136932182158717
joke,4.862960419228772
joked,2.653561978162053
joker,3.661049999554603
jokers,3.016110011745249
jokes,4.309284871654996
jokester,1.9908041464804787
jokesters,1.7689553968641223
jokey,1.9908041464804787
joking,4.269557747433308
jokingly,2.2460766515837847
jollier,1.9908041464804787
jollies,2.5705877430972888
jolliest,1.7689553968641223
jollification,1.5928641378084412
jolliness,1.5928641378084412
jollity,1.5928641378084412
jolly,3.8750329161130828
jolt,3.1430924908635354
jolted,2.2460766515837847
jolting,1.7689553968641223
jolts,2.0699853925281033
jolty,1.5928641378084412
jonah,3.4620958575394174
jonathan,4.1443141357813165
jones,4.4904912290988825
joneses,2.333226827302685
jonquil,1.7689553968641223
jordan,4.2995819201452
jordans,2.6897741508164974
jose,3.649768989144914
joseph,4.300434313906377
josephine,3.6078044876013777
josey,2.9253025977240465
josh,4.30886748144324
joshed,1.5928641378084412
josher,1.5928641378084412
joshing,2.5705877430972888
joshua,3.7374383454180573
josie,3.649768989144914
joss,2.614053436878379
jostle,2.0699853925281033
jostled,2.0699853925281033
jostlers,1.5928641378084412
jostling,1.8938941334724222
jot,2.87161773876127
jotted,2.4959541248003845
jotting,2.1949241291364032
jottings,1.5928641378084412
joule,1.5928641378084412
joules,2.4679254012001413
jour,2.8359021864947356
journal,3.948889995001564
journalism,3.584090213500936
journalist,3.7859887361629028
journalistic,2.848136642911747
journalistically,1.5928641378084412
journalists,3.28746933674201
journals,3.255621969490015
journey,4.2995819201452
journeyed,3.062686153786604
journeying,2.0699853925281033
journeyings,1.5928641378084412
journeyman,1.7689553968641223
journeymen,1.7689553968641223
journeys,2.8233130591867153
journo,2.333226827302685
journos,1.7689553968641223
jours,1.9908041464804787
joust,3.062686153786604
jousted,1.5928641378084412
jouster,1.8938941334724222
jousting,2.7231979063034473
jousts,2.0699853925281033
jove,3.1113780776863287
jovial,2.3710153881920846
joviality,1.5928641378084412
jovially,1.5928641378084412
jovian,1.7689553968641223
jow,1.5928641378084412
jowl,1.9908041464804787
jowls,2.522283063522734
jowly,1.5928641378084412
joy,4.4552936939144505
joyant,1.7689553968641223
joyce,3.8623770820263577
joyed,1.5928641378084412
joyful,3.1783248673169417
joyfullest,1.5928641378084412
joyfully,2.29183414214446
joyfulness,1.5928641378084412
joying,1.5928641378084412
joyless,2.0699853925281033
joyous,3.136932182158717
joyously,2.29183414214446
joyride,2.9545919738260342
joyrider,1.5928641378084412
joyrides,1.5928641378084412
joyriding,2.4057774944512964
joys,3.1430924908635354
joystick,2.4959541248003845
joysticks,1.8938941334724222
jr,3.9498455388015725
js,2.29183414214446
jt,2.8233130591867153
juan,3.873897505056169
juans,1.8938941334724222
jube,3.124343054850696
jubilant,2.2460766515837847
jubilantly,1.5928641378084412
jubilation,2.0699853925281033
jubilee,2.9150834325423602
jud,2.8103480820223474
judah,3.3637161494505854
judaic,1.5928641378084412
judaica,1.5928641378084412
judaism,2.7689553968641225
judas,3.6554461220366044
judases,2.0699853925281033
jude,3.3004343139063774
judge,4.900787841420323
judged,3.6078044876013777
judgement,3.5705877430972888
judgemental,1.7689553968641223
judgements,2.4057774944512964
judges,3.9222620171694835
judgeship,2.333226827302685
judgeships,1.5928641378084412
judging,3.9119701971182175
judgment,4.2161134282063415
judgmental,3.1839287448349403
judgments,3.062686153786604
judicial,3.136932182158717
judiciary,2.3710153881920846
judicious,2.2460766515837847
judiciously,2.0699853925281033
judith,3.6862858229706763
judo,2.9908041464804787
judy,4.260783823125802
jug,3.422167910639466
jugful,1.5928641378084412
jugged,1.5928641378084412
juggernaut,2.4959541248003845
juggernauts,1.5928641378084412
juggle,3.16689540553616
juggled,2.1949241291364032
juggler,2.6897741508164974
jugglers,2.29183414214446
juggles,2.0699853925281033
juggling,3.255621969490015
jughead,2.7969841204643657
jugheads,1.7689553968641223
jugs,3.084225831642714
jugular,3.1491666385757284
jugulars,1.5928641378084412
juice,4.429188253515193
juiced,2.437962177822698
juicehead,1.7689553968641223
juicer,2.614053436878379
juicers,2.0699853925281033
juices,3.0477089978169514
juicier,1.9908041464804787
juiciest,2.1949241291364032
juicing,2.1949241291364032
juicy,3.634256822966666
jujitsu,2.522283063522734
juju,2.7831958359787325
jujube,1.7689553968641223
jujubes,2.3710153881920846
juke,2.6897741508164974
jukebox,3.3600200038906216
jukeboxes,1.9908041464804787
juked,1.7689553968641223
jukes,1.5928641378084412
juking,1.9908041464804787
julep,2.5705877430972888
juleps,2.1949241291364032
julian,3.8704733521125325
julienne,1.8938941334724222
juliet,3.77755556862604
julio,3.5495127170136445
julius,3.909882238856553
july,4.0821193061777015
jumba,3.1726477344252513
jumble,2.522283063522734
jumbled,2.7068074901152777
jumbo,3.4532021443794347
jumbos,2.136932182158717
jump,4.843528057271684
jumped,4.32485558682737
jumper,3.3637161494505854
jumpers,2.7831958359787325
jumping,4.154561670462435
jumps,3.696667858764398
jumpsuit,2.860035866211455
jumpsuits,2.547106647247766
jumpy,3.4932312664649112
jun,3.20031916102311
junco,2.4959541248003845
junction,3.470811089437629
junctional,1.5928641378084412
juncture,2.9046179988641954
june,4.275460429268994
juneau,2.4057774944512964
jungian,2.333226827302685
jungle,4.353286621231653
junglegym,1.9908041464804787
jungles,2.860035866211455
jungly,1.5928641378084412
junior,4.55333491534274
juniors,2.6897741508164974
juniper,2.6897741508164974
junipers,1.5928641378084412
junk,4.186703798889712
junked,1.8938941334724222
junker,2.1949241291364032
junkers,1.7689553968641223
junket,2.9352868186306473
junkets,2.0699853925281033
junkie,3.716715778775527
junkies,3.3212179198296696
junking,1.9908041464804787
junkman,2.0699853925281033
junks,2.2460766515837847
junky,2.672045383856066
junkyard,3.4317132285456964
junkyards,1.5928641378084412
juno,2.333226827302685
junta,2.634256822966666
juntas,1.7689553968641223
juntos,1.5928641378084412
jupiter,3.6078044876013777
jura,1.8938941334724222
jurassic,2.848136642911747
jure,1.5928641378084412
juridical,1.8938941334724222
juries,3.20031916102311
juris,1.9908041464804787
jurisdiction,3.7264030461786586
jurisdictional,2.333226827302685
jurisdictions,2.136932182158717
jurisprudence,2.2460766515837847
jurisprudential,1.5928641378084412
jurist,2.437962177822698
jurists,1.5928641378084412
juror,3.41240807335031
jurors,3.3990441117923282
jury,4.630688888396783
jus,2.672045383856066
just,6.67602083263375
justest,1.5928641378084412
justice,4.573094829199473
justicer,1.7689553968641223
justices,2.672045383856066
justifiable,2.7389921734866793
justifiably,2.2460766515837847
justification,2.973075379520047
justifications,2.136932182158717
justified,3.3956378631004167
justifies,2.882898749170959
justify,3.7017672654757545
